id,publication_year,B,C,D,E,F,G,H,num_applications,num_patent_citations,num_nonpatent_citations,num_claims,num_similar_doc,num_authors,payment_times
US7238514B2,2004,0,1,0,0,0,0,0,4,21,53,69,0,2,2
US7262221B2,2004,0,0,0,0,0,0,0,2,7,4,58,6,2,1
US7252291B2,2004,0,0,0,0,1,0,0,1,27,0,6,22,2,2
US7259598B2,2004,0,0,0,0,0,1,0,2,10,0,8,23,2,2
US7249153B2,2004,0,0,0,0,0,0,1,7,2,4,27,16,6,2
US7249923B2,2004,0,0,0,0,1,0,0,4,36,7,16,23,1,2
US7247501B2,2004,0,0,0,0,0,0,0,4,4,11,7,3,3,0
US7271596B2,2004,0,0,0,0,0,0,1,3,13,0,35,12,2,2
US7250282B2,2004,0,1,0,0,0,0,0,4,6,11,23,7,2,2
US7238429B2,2004,0,1,0,0,0,0,0,8,4,5,14,5,6,2
US7262408B2,2004,0,0,0,0,0,0,1,2,1,0,16,15,4,2
US7250738B1,2004,0,0,0,0,0,0,1,1,2,0,7,1,3,1
US7255847B2,2004,0,1,0,0,0,0,0,5,5,0,12,1,3,2
US7261871B2,2004,1,0,0,0,0,0,0,4,2,1,18,1,2,0
US7265088B1,2004,0,0,0,0,0,0,0,2,13,46,10,2,3,2
US7253221B2,2004,0,1,0,0,0,0,0,5,21,10,25,1,5,2
US7250421B2,2004,0,1,0,0,0,0,0,5,8,25,28,12,3,1
US7259558B2,2004,0,0,0,0,0,1,0,1,16,23,38,6,2,2
US7259751B2,2004,0,0,0,0,0,1,0,2,6,3,14,6,3,0
US7274364B2,2004,0,0,0,0,0,1,0,2,7,8,18,10,1,2
US7239396B2,2004,0,0,0,0,0,1,0,2,7,10,21,9,2,0
US7244564B2,2004,0,1,0,0,0,0,0,2,2,12,14,7,3,1
US7270837B2,2004,0,0,0,0,0,0,0,4,8,18,24,5,5,1
US7250602B2,2004,0,0,0,0,0,1,0,2,23,10,6,16,3,1
US7242520B2,2004,0,0,0,0,0,0,1,12,4,8,19,10,2,2
US7271458B2,2004,0,0,0,0,0,0,1,7,10,0,25,9,4,2
US7250100B2,2004,0,0,0,0,0,1,0,1,11,4,12,12,1,2
US7239682B2,2004,0,0,0,0,0,0,1,4,19,1,61,14,3,2
US7250298B2,2004,0,1,0,0,0,0,0,3,94,99,24,3,5,2
US7274278B2,2004,0,0,0,0,0,0,1,3,0,12,15,9,3,2
US7239386B2,2004,0,0,0,0,0,1,0,2,22,1,6,21,4,1
US7264668B2,2004,0,1,0,0,0,0,0,6,21,3,13,18,2,2
US7247443B2,2004,0,1,0,0,0,0,0,2,9,84,34,3,1,1
US7241732B2,2004,0,0,0,0,0,0,0,1,0,97,19,4,1,2
US7270827B2,2004,0,1,0,0,0,0,0,7,60,99,15,9,4,2
US7262917B2,2004,0,0,0,0,0,1,0,5,1,15,9,9,2,2
US7238484B2,2004,0,1,0,0,0,0,0,5,40,102,9,6,5,1
US7244718B2,2004,0,1,0,0,0,0,0,8,33,46,7,20,4,2
US7270948B2,2004,0,0,0,0,0,1,0,3,11,18,24,4,7,0
US7253387B2,2004,0,0,0,0,0,1,0,3,16,0,23,20,5,1
US7259250B2,2004,0,1,0,0,0,0,0,11,9,41,22,17,2,1
US7239752B2,2004,0,0,0,0,0,1,0,4,4,9,16,9,2,1
US7250525B2,2004,0,1,0,0,0,0,0,11,2,40,13,17,3,1
US7272163B2,2004,0,0,0,0,0,0,1,6,10,0,13,14,2,0
US7259084B2,2004,0,0,0,0,0,0,1,6,12,6,13,10,4,2
US7252955B2,2004,0,0,0,0,0,1,0,2,3,18,5,12,5,0
US7267978B1,2004,0,1,0,0,0,0,0,7,10,24,53,11,3,2
US7241797B2,2004,0,0,0,0,0,0,0,4,2,35,22,0,1,2
US7262845B2,2004,0,0,0,0,0,1,0,5,4,3,12,15,1,2
US7245102B1,2004,0,0,0,0,0,0,1,2,11,0,25,4,2,2
US7273752B2,2004,0,1,0,0,0,0,0,34,16,21,25,13,2,2
US7260694B2,2004,0,0,0,0,0,1,0,12,3,8,14,15,2,2
US7268634B2,2004,0,0,0,0,0,0,1,7,13,0,8,7,2,2
US7252819B2,2004,0,1,0,0,0,0,0,4,35,83,22,3,1,2
US7244423B2,2004,0,0,0,0,0,0,0,4,10,78,14,6,1,2
US7269313B2,2004,1,0,0,0,0,0,0,2,8,40,52,8,2,1
US7242703B2,2004,1,0,0,0,0,0,0,6,31,20,22,16,3,2
US7238451B2,2004,1,0,0,0,0,0,0,9,58,18,69,10,2,0
US7238943B2,2004,0,0,0,0,0,1,0,3,27,22,29,11,4,2
US7271468B2,2004,0,0,0,0,0,0,1,3,4,13,12,22,1,2
US7242041B2,2004,0,0,0,0,0,0,1,5,8,12,9,2,4,1
US7244612B2,2004,0,1,0,0,0,0,0,5,0,28,6,3,1,1
US7242134B2,2004,0,0,0,0,0,0,1,7,19,9,26,9,3,0
US7238621B2,2004,0,0,0,0,0,1,0,1,8,3,17,10,4,1
US7274769B2,2004,0,0,0,0,0,1,0,9,6,1,6,12,10,0
US7238486B2,2004,0,1,0,0,0,0,0,2,11,1,10,21,3,1
US7267962B2,2004,0,1,0,0,0,0,0,2,6,23,16,1,3,2
US7244450B2,2004,0,0,0,0,0,0,0,4,28,20,14,12,6,2
US7241570B2,2004,0,1,0,0,0,0,0,17,0,2,14,0,4,1
US7256608B2,2004,0,0,0,0,0,0,1,5,5,18,25,0,2,2
US7272205B2,2004,0,0,0,0,0,1,0,6,7,1,23,16,4,2
US7256265B2,2004,0,1,0,0,0,0,0,4,21,54,11,7,2,2
US7264056B2,2004,0,0,0,1,0,0,0,3,3,0,20,13,1,2
US7270842B1,2004,0,0,0,0,0,0,0,3,24,0,24,14,5,2
US7273932B1,2004,0,1,0,0,0,0,0,7,7,5,25,5,3,0
US7270993B2,2004,0,1,0,0,0,0,0,7,7,2,26,6,3,1
US7267957B2,2004,0,0,0,0,0,1,0,5,21,18,3,18,6,2
US7270983B1,2004,0,1,0,0,0,0,0,3,0,9,9,7,2,1
US7263602B2,2004,0,0,0,0,0,1,0,3,10,8,10,16,1,0
US7238665B2,2004,0,0,0,0,0,0,0,5,4,5,12,9,3,2
US7251353B2,2004,0,0,0,0,0,1,0,4,9,0,18,8,3,1
US7261813B2,2004,1,0,0,0,0,0,0,16,29,3,27,3,2,2
US7244435B2,2004,0,0,0,0,0,0,0,9,14,22,18,10,1,0
US7253287B1,2004,0,1,0,0,0,0,0,1,0,3,9,3,2,1
US7262163B2,2004,0,1,0,0,0,0,0,4,8,37,40,17,5,0
US7240204B1,2004,0,0,0,0,0,1,0,3,32,24,15,5,3,0
US7249931B2,2004,0,0,0,0,1,0,0,10,30,1,41,13,3,2
US7250569B2,2004,0,0,0,0,0,0,1,16,22,9,12,0,2,1
US7247895B2,2004,0,0,0,0,0,1,0,7,14,10,34,14,2,1
US7239136B2,2004,0,0,0,0,0,1,0,3,9,8,28,15,4,2
US7266284B2,2004,1,0,0,0,0,0,0,2,5,28,34,2,3,0
US7253341B2,2004,0,1,0,0,0,0,0,11,6,29,45,5,8,2
US7254790B2,2004,0,0,0,0,0,1,0,1,23,5,3,12,4,2
US7248909B2,2004,0,0,0,0,0,0,0,7,5,2,17,11,4,2
US7265729B1,2004,0,0,0,0,0,0,1,3,8,0,11,14,2,2
US7260956B1,2004,0,0,0,0,1,0,0,4,5,2,42,20,2,1
US7238223B2,2004,1,0,0,0,0,0,0,9,45,4,195,18,2,0
US7268188B2,2004,0,1,0,0,0,0,0,4,2,8,11,6,4,2
US7263258B2,2004,0,0,0,0,0,1,0,9,8,2,31,18,4,2
US7265380B2,2004,0,0,0,0,0,0,1,3,1,1,6,9,4,2
US7272192B2,2004,0,0,0,0,0,0,1,2,10,7,23,1,2,1
US7262301B1,2004,0,0,0,0,0,1,0,4,1,2,1,4,2,2
US7253210B2,2004,0,1,0,0,0,0,0,4,32,40,40,5,3,2
US7265095B1,2004,0,1,0,0,0,0,0,3,4,13,3,3,3,0
US7239291B2,2004,0,0,0,0,0,0,1,4,12,0,28,20,1,2
US7265389B2,2004,0,0,0,0,0,0,1,3,1,0,17,10,3,2
US7274724B2,2004,0,0,0,0,0,0,1,4,1,0,42,1,4,2
US7245805B2,2004,0,0,0,0,0,0,1,3,4,4,15,13,2,2
US7265143B2,2004,0,1,0,0,0,0,0,11,2,47,37,15,3,2
US7247489B2,2004,0,0,0,0,0,1,0,1,17,29,24,10,3,1
US7250492B2,2004,0,0,0,0,0,0,0,9,11,40,3,3,1,2
US7250304B2,2004,0,0,0,0,0,1,0,3,21,71,25,0,3,1
US7253337B2,2004,0,1,0,0,0,0,0,3,2,2,14,10,3,2
US7251263B2,2004,0,0,0,0,0,0,1,6,18,24,27,17,1,2
US7246047B2,2004,0,0,0,0,0,1,0,7,3,20,32,0,2,2
US7238496B2,2004,0,1,0,0,0,0,0,1,10,52,9,4,3,1
US7253740B2,2004,0,0,0,0,0,1,0,8,8,0,26,22,3,2
US7239458B2,2004,0,0,0,0,0,1,0,3,13,0,18,2,5,2
US7252698B2,2004,0,1,0,0,0,0,0,13,4,2,12,6,4,1
US7273614B2,2004,0,1,0,0,0,0,0,45,23,59,16,5,3,0
US7250908B2,2004,0,0,0,0,0,0,1,1,2,0,11,21,1,2
US7247189B2,2004,0,0,0,0,0,1,0,6,2,19,15,14,1,2
US7262272B2,2004,0,1,0,0,0,0,0,2,10,3,8,4,3,2
US7247116B2,2004,0,0,0,0,1,0,0,3,13,0,8,15,2,2
US7267985B2,2004,0,1,0,0,0,0,0,3,2,39,21,9,1,2
US7247259B2,2004,0,0,0,0,0,0,1,5,6,1,24,4,2,0
US7239245B2,2004,0,0,0,0,0,1,0,2,4,0,7,17,7,2
US7270695B2,2004,1,0,0,0,0,0,0,5,4,0,27,2,5,2
US7244950B2,2004,0,0,0,0,0,0,1,8,6,0,15,15,3,2
US7244799B2,2004,0,1,0,0,0,0,0,9,6,3,57,1,4,1
US7255863B2,2004,0,1,0,0,0,0,0,8,15,80,26,11,1,2
US7260958B2,2004,0,0,0,0,1,0,0,6,9,0,23,15,1,1
US7268273B2,2004,1,0,0,0,0,0,0,5,16,47,20,0,4,2
US7259140B2,2004,0,1,0,0,0,0,0,4,20,45,17,19,3,2
US7248611B2,2004,1,0,0,0,0,0,0,7,5,2,17,2,2,2
US7238334B2,2004,0,1,0,0,0,0,0,1,8,2,4,9,1,2
US7252697B2,2004,0,1,0,0,0,0,0,2,10,0,9,13,4,2
US7238656B2,2004,0,0,0,0,0,0,0,3,4,12,13,11,1,1
US7237986B2,2004,1,0,0,0,0,0,0,6,26,0,12,23,6,2
US7274041B2,2004,0,0,0,0,0,0,1,5,4,6,2,8,3,2
US7251356B2,2004,0,0,0,0,0,1,0,1,2,0,10,5,3,2
US7247703B2,2004,0,0,0,0,0,0,0,12,18,57,5,4,2,1
US7268124B2,2004,0,1,0,0,0,0,0,4,9,42,57,17,2,2
US7271239B2,2004,0,1,0,0,0,0,0,2,1,2,14,15,1,1
US7238316B2,2004,1,0,0,0,0,0,0,4,5,4,25,6,4,2
US7244558B1,2004,0,0,0,0,0,0,0,11,3,9,10,4,2,2
US7263236B2,2004,0,0,0,0,0,1,0,2,12,26,32,12,5,2
US7263015B2,2004,0,0,0,0,0,1,0,3,6,0,19,25,3,2
US7255756B2,2004,0,1,0,0,0,0,0,1,3,0,2,13,3,2
US7251381B2,2004,0,0,0,0,0,0,1,9,16,14,29,18,6,1
US7239766B2,2004,0,0,0,0,0,1,0,13,8,8,21,10,2,0
US7256277B2,2004,0,1,0,0,0,0,0,9,1,1,1,12,2,1
US7262112B2,2004,0,0,0,0,0,0,1,2,13,1,11,13,1,2
US7273927B2,2004,0,1,0,0,0,0,0,2,1,6,7,9,2,2
US7264738B2,2004,0,1,0,0,0,0,0,5,9,2,9,8,7,2
US7271865B2,2004,0,0,0,0,0,1,0,4,15,0,22,18,2,1
US7265264B2,2004,0,1,0,0,0,0,0,2,9,105,18,8,1,2
US7239769B2,2004,0,0,0,0,0,1,0,5,4,14,26,0,5,2
US7267994B2,2004,0,0,0,0,0,1,0,8,2,15,27,5,8,0
US7265163B2,2004,0,0,0,0,0,0,1,20,12,15,30,13,4,2
US7244830B2,2004,0,1,0,0,0,0,0,2,24,99,33,6,3,0
US7240493B2,2004,0,0,0,0,1,0,0,17,37,3,19,18,1,2
US7253432B2,2004,0,0,0,0,0,0,1,5,7,0,56,6,2,2
US7265320B2,2004,1,0,0,0,0,0,0,2,4,0,8,23,1,1
US7245742B2,2004,0,0,0,0,0,1,0,6,14,3,13,3,2,2
US7241616B2,2004,0,1,0,0,0,0,0,2,12,1,7,0,3,0
US7238347B2,2004,0,0,0,0,0,0,0,5,1,87,3,1,3,2
US7256578B2,2004,0,0,0,0,0,1,0,8,11,0,8,20,1,2
US7246791B2,2004,0,0,0,1,0,0,0,1,36,0,15,20,6,2
US7258992B2,2004,0,0,0,0,0,1,0,8,19,18,12,20,3,2
US7242521B2,2004,0,0,0,0,0,1,0,1,21,2,21,18,3,0
US7253466B2,2004,0,0,0,0,0,1,0,7,11,4,32,13,3,1
US7263204B2,2004,0,0,0,0,0,1,0,7,3,0,12,7,2,1
US7247709B2,2004,0,1,0,0,0,0,0,8,28,77,9,23,5,0
US7238232B1,2004,0,1,0,0,0,0,0,3,1,10,18,12,3,1
US7258444B2,2004,0,0,0,0,0,0,0,3,3,0,48,2,1,2
US7244557B2,2004,0,0,0,0,0,0,0,3,1,32,6,8,2,0
US7257365B2,2004,0,0,0,0,0,1,0,5,0,12,1,0,4,2
US7268164B2,2004,0,1,0,0,0,0,0,11,28,43,51,13,4,0
US7263257B2,2004,0,0,0,0,0,1,0,5,28,19,32,14,4,0
US7270958B2,2004,0,1,0,0,0,0,0,2,45,26,18,25,2,2
US7271159B2,2004,0,1,0,0,0,0,0,5,16,10,2,17,3,1
US7264923B2,2004,0,1,0,0,0,0,0,5,1,32,14,2,3,2
US7238366B1,2004,0,0,0,0,0,0,0,3,35,41,78,11,3,1
US7244424B2,2004,0,0,0,0,0,0,0,1,5,28,5,4,5,2
US7252959B2,2004,0,0,0,0,0,1,0,13,8,50,9,3,1,1
US7270821B2,2004,0,1,0,0,0,0,0,10,8,5,36,10,4,2
USPP17911P3,2004,0,0,0,0,0,0,0,1,0,0,1,14,2,0
US7262051B2,2004,0,1,0,0,0,0,0,1,6,1,4,4,7,1
US7264885B2,2004,0,1,0,0,0,0,0,6,9,12,10,22,2,2
US7244815B2,2004,0,1,0,0,0,0,0,5,0,7,52,4,1,1
US7253403B2,2004,0,0,0,0,0,1,0,2,4,1,30,20,2,0
US7273811B2,2004,0,0,0,0,0,0,1,8,4,0,19,16,1,2
US7250169B2,2004,0,0,0,0,0,0,0,5,0,1,3,1,2,1
US7241448B2,2004,0,1,0,0,0,0,0,5,3,15,16,16,3,1
US7259128B2,2004,0,1,0,0,0,0,0,23,73,16,18,14,2,2
USPP17863P3,2004,0,0,0,0,0,0,0,1,3,2,1,6,2,0
US7238475B2,2004,0,0,0,0,0,0,0,13,7,27,28,6,2,1
US7256171B1,2004,0,0,0,0,0,0,0,1,2,34,12,0,2,1
US7253272B2,2004,0,1,0,0,0,0,0,5,97,105,4,12,7,2
US7258740B2,2004,0,1,0,0,0,0,0,3,7,2,20,17,6,0
US7255836B2,2004,0,0,0,0,0,1,0,13,11,6,33,8,3,2
US7273601B2,2004,0,1,0,0,0,0,0,3,3,0,10,9,2,2
US7239786B2,2004,0,0,0,0,0,1,0,2,4,3,6,20,2,2
US7252989B1,2004,0,1,0,0,0,0,0,9,6,71,22,0,2,1
US7263653B2,2004,0,0,0,0,0,0,1,3,11,0,10,11,3,2
US7256572B2,2004,0,0,0,0,0,1,0,3,56,47,47,21,4,1
US7259145B2,2004,0,1,0,0,0,0,0,3,4,2,11,14,3,2
US7244930B2,2004,0,0,0,0,0,1,0,1,1,0,29,7,3,2
US7259566B2,2004,0,0,0,0,0,1,0,1,10,0,13,11,4,0
US7244580B2,2004,0,0,0,0,0,1,0,4,3,7,24,10,3,0
US7244585B1,2004,0,1,0,0,0,0,0,8,3,38,25,0,2,2
US7250556B2,2004,0,1,0,0,0,0,0,3,2,16,14,3,5,2
US7244617B2,2004,0,1,0,0,0,0,0,15,7,81,28,15,2,0
US7259240B2,2004,0,1,0,0,0,0,0,2,3,4,2,10,1,2
US7272020B2,2004,0,0,0,0,0,0,1,2,12,8,18,19,2,2
US7251113B1,2004,0,0,0,0,0,0,1,3,1,0,11,4,4,1
US7250261B2,2004,0,1,0,0,0,0,0,5,1,40,17,5,2,2
US7261887B2,2004,0,0,0,0,0,0,0,3,3,35,15,8,6,2
US7256200B2,2004,0,0,0,0,0,0,0,1,10,12,1,1,1,1
US7244760B2,2004,0,1,0,0,0,0,0,1,2,11,6,9,4,0
US7259180B2,2004,0,0,0,0,0,0,0,14,1,44,26,10,2,1
US7257520B2,2004,1,0,0,0,0,0,0,10,11,2,21,13,3,2
US7255987B1,2004,0,1,0,0,0,0,0,6,3,23,1,1,4,2
US7254633B2,2004,0,0,0,0,0,0,1,1,13,26,43,1,1,0
US7256172B1,2004,0,0,0,0,0,0,0,3,1,11,16,3,2,0
US7252012B2,2004,0,0,0,0,0,1,0,2,20,11,15,4,1,2
US7269305B2,2004,0,0,0,0,0,1,0,7,6,1,7,11,2,1
US7273711B1,2004,0,0,0,0,0,1,0,3,1,7,15,3,2,1
US7262178B2,2004,0,0,0,0,0,0,0,4,4,8,6,16,1,2
US7262055B2,2004,0,1,0,0,0,0,0,10,53,103,20,1,4,2
US7256203B2,2004,0,1,0,0,0,0,0,9,4,19,15,20,4,1
US7267908B2,2004,0,0,0,0,0,0,1,6,6,0,24,8,3,2
US7241913B2,2004,0,1,0,0,0,0,0,1,9,28,14,10,2,0
US7259004B1,2004,0,0,0,0,0,0,0,4,0,9,6,6,2,0
US7250559B2,2004,0,1,0,0,0,0,0,2,0,9,17,4,2,0
US7261830B2,2004,0,0,0,0,0,1,0,3,63,24,13,4,3,1
US7248622B2,2004,0,0,0,0,0,0,1,2,9,0,25,12,3,2
US7270988B2,2004,0,1,0,0,0,0,0,3,3,18,2,1,4,1
US7246649B2,2004,1,0,0,0,0,0,0,5,13,4,3,21,3,2
US7259214B2,2004,0,1,0,0,0,0,0,3,7,20,14,7,2,2
US7261938B2,2004,1,0,0,0,0,0,0,13,20,0,20,3,4,2
US7253871B2,2004,0,1,0,0,0,0,0,2,23,31,128,2,3,1
US7244704B2,2004,0,0,0,0,0,0,0,5,4,19,4,11,1,2
US7241743B2,2004,0,0,0,0,0,0,0,3,3,72,8,1,2,0
US7247073B2,2004,0,0,0,0,0,0,1,7,27,8,11,14,3,2
US7273968B2,2004,0,1,0,0,0,0,0,2,4,19,16,11,3,1
US7245264B2,2004,0,0,0,0,0,0,1,2,12,1,16,18,2,2
US7241712B2,2004,0,1,0,0,0,0,0,18,6,0,10,22,3,0
US7271230B2,2004,0,1,0,0,0,0,0,1,1,3,4,14,2,1
US7241479B2,2004,1,0,0,0,0,0,0,4,26,8,37,3,2,0
US7241453B2,2004,0,0,1,0,0,0,0,8,8,10,29,16,3,2
US7259868B2,2004,0,0,0,0,0,1,0,1,37,38,19,1,3,2
US7240389B2,2004,0,0,0,1,0,0,0,1,3,0,4,20,1,1
US7270707B2,2004,0,1,0,0,0,0,0,10,6,0,10,0,3,0
US7256579B2,2004,0,0,0,0,0,1,0,3,5,11,20,3,1,0
US7250534B1,2004,0,1,0,0,0,0,0,2,5,51,2,0,1,2
US7238792B2,2004,0,1,0,0,0,0,0,9,11,7,57,20,2,2
US7255914B2,2004,1,0,0,0,0,0,0,8,6,0,20,18,3,2
US7247598B2,2004,1,0,0,0,0,0,0,9,21,1,3,7,3,1
US7262162B2,2004,0,0,0,0,0,0,0,1,0,13,20,0,2,1
US7265263B1,2004,0,1,0,0,0,0,0,4,0,25,33,2,3,1
US7244432B2,2004,0,1,0,0,0,0,0,6,16,41,13,4,1,1
USPP17845P3,2004,0,0,0,0,0,0,0,1,0,0,1,12,4,0
US7253336B2,2004,0,1,0,0,0,0,0,5,14,102,21,1,3,2
US7252811B2,2004,0,0,1,0,0,0,0,4,15,17,22,3,2,2
US7274451B2,2004,0,0,0,0,0,1,0,3,17,13,8,15,2,2
US7241338B2,2004,0,1,0,0,0,0,0,4,33,11,24,14,3,2
US7267232B2,2004,1,0,0,0,0,0,0,7,22,0,45,25,2,0
US7262213B2,2004,0,1,0,0,0,0,0,2,51,73,16,18,2,2
US7250146B2,2004,0,1,0,0,0,0,0,9,5,1,20,7,2,1
US7267944B1,2004,0,1,0,0,0,0,0,4,12,16,15,0,1,1
US7267977B2,2004,0,0,0,0,0,1,0,7,11,52,13,0,2,0
US7241894B2,2004,0,1,0,0,0,0,0,1,5,10,19,22,4,2
US7273963B2,2004,0,0,0,0,0,0,0,9,26,49,15,2,6,2
US7250162B2,2004,0,1,0,0,0,0,0,3,1,1,3,14,1,2
US7247316B2,2004,0,0,0,0,0,0,0,4,32,20,7,15,6,2
US7268563B2,2004,0,0,0,0,0,1,0,1,5,11,16,0,2,2
USPP17946P3,2004,0,0,0,0,0,0,0,1,0,0,1,13,4,0
US7242936B2,2004,0,0,0,0,0,0,1,2,7,0,19,18,3,2
US7264970B2,2004,0,1,0,0,0,0,0,3,1,70,57,6,6,2
US7253347B2,2004,0,0,0,0,0,0,0,1,2,7,23,10,1,2
US7262341B1,2004,0,0,0,0,0,0,0,1,1,1,11,3,3,2
US7244295B2,2004,0,1,0,0,0,0,0,12,8,4,27,1,4,2
US7247701B2,2004,0,1,0,0,0,0,0,2,40,29,11,12,2,1
US7261566B2,2004,0,0,0,0,0,1,0,1,4,3,21,2,2,0
US7240861B2,2004,1,0,0,0,0,0,0,2,15,0,8,25,2,1
US7241795B2,2004,0,1,0,0,0,0,0,7,5,7,19,18,5,1
US7262290B2,2004,0,0,0,0,0,1,0,5,3,16,1,2,1,2
US7238492B2,2004,0,1,0,0,0,0,0,5,4,33,16,7,1,1
US7262266B2,2004,0,1,0,0,0,0,0,10,7,19,22,3,3,1
US7238736B2,2004,0,1,0,0,0,0,0,3,15,1,15,15,4,2
US7244814B2,2004,0,1,0,0,0,0,0,7,0,3,6,1,3,1
US7255986B2,2004,0,1,0,0,0,0,0,4,23,25,7,7,3,2
US7238376B2,2004,0,0,0,0,0,0,0,7,20,17,15,2,4,2
US7271020B2,2004,0,0,0,0,0,0,1,2,2,0,12,10,3,2
US7250173B2,2004,0,0,0,0,0,0,0,2,15,39,2,0,2,2
USPP17997P3,2004,0,0,0,0,0,0,0,1,0,0,1,9,4,0
US7248948B2,2004,0,0,0,0,0,1,0,5,14,0,12,15,3,0
US7241349B2,2004,0,0,0,0,0,1,0,2,6,2,6,6,1,0
US7271946B2,2004,0,0,0,0,0,1,0,5,10,1,6,22,2,1
US7256323B1,2004,0,1,0,0,0,0,0,2,1,2,17,4,1,1
US7250422B2,2004,0,0,0,0,0,0,0,1,1,4,2,6,2,2
US7238763B2,2004,0,1,0,0,0,0,0,4,5,5,6,23,4,2
US7271286B2,2004,0,1,0,0,0,0,0,1,5,5,10,20,2,2
US7240562B2,2004,1,0,0,0,0,0,0,1,6,0,49,0,2,1
US7239778B2,2004,0,0,0,0,0,1,0,6,13,0,28,14,1,2
US7266260B2,2004,0,0,0,0,0,1,0,6,6,0,7,10,2,2
US7265198B2,2004,0,1,0,0,0,0,0,4,1,14,31,12,4,2
US7238489B2,2004,0,1,0,0,0,0,0,5,9,66,4,1,4,2
US7264184B2,2004,0,1,0,0,0,0,0,8,15,34,20,11,5,3
US7271386B2,2004,0,0,0,0,0,1,0,7,4,2,20,0,4,2
US7245831B2,2004,0,0,0,0,0,0,1,6,2,0,13,10,1,2
US7268148B2,2004,0,0,0,0,0,0,0,10,15,0,14,18,3,2
US7251525B2,2004,0,0,0,0,0,0,0,4,0,6,5,3,4,1
US7273930B2,2004,0,1,0,0,0,0,0,5,16,17,4,20,4,2
US7247230B2,2004,0,1,0,0,0,0,0,1,5,1,10,3,1,2
US7270836B2,2004,0,0,0,0,0,0,0,3,3,21,1,12,2,1
US7241995B2,2004,0,0,0,0,0,0,1,3,7,2,7,6,4,2
US7270967B2,2004,0,0,0,0,0,1,0,3,5,31,15,2,3,2
US7273613B1,2004,0,0,0,0,0,0,0,8,27,104,2,1,3,0
US7271276B2,2004,0,1,0,0,0,0,0,3,3,10,38,0,1,2
US7270974B1,2004,0,0,0,0,0,1,0,10,10,2,1,16,2,0
US7253194B2,2004,0,1,0,0,0,0,0,11,13,37,30,17,7,0
US7268275B2,2004,0,1,0,0,0,0,0,2,3,9,14,3,2,1
US7269971B2,2004,0,0,0,0,1,0,0,3,11,0,24,19,1,1
US7256041B2,2004,0,1,0,0,0,0,0,24,9,60,25,9,2,1
US7239142B2,2004,0,0,0,0,0,1,0,1,10,3,26,20,2,2
US7257085B2,2004,0,0,0,0,0,0,1,3,7,7,5,2,4,0
US7252576B1,2004,1,0,0,0,0,0,0,3,23,12,18,17,5,1
US7256029B2,2004,0,1,0,0,0,0,0,7,6,17,15,0,5,2
US7251032B2,2004,0,0,0,0,0,1,0,9,17,0,32,16,2,0
US7267955B2,2004,0,0,0,0,0,1,0,7,5,16,31,4,4,1
US7247470B2,2004,0,1,0,0,0,0,0,3,10,2,26,9,2,1
US7255858B2,2004,0,1,0,0,0,0,0,6,0,2,2,2,4,0
US7252950B1,2004,0,1,0,0,0,0,0,7,38,95,7,2,3,1
US7267325B2,2004,0,0,0,1,0,0,0,1,11,0,6,21,1,1
US7253276B2,2004,0,1,0,0,0,0,0,3,6,47,12,6,7,2
US7247432B2,2004,0,1,0,0,0,0,0,3,3,11,33,4,2,2
US7256027B1,2004,0,1,0,0,0,0,0,2,16,15,2,6,4,1
US7256327B2,2004,0,1,0,0,0,0,0,2,14,110,35,10,3,2
US7267654B2,2004,0,0,0,0,0,0,0,3,8,0,11,16,3,2
US7263897B2,2004,1,0,0,0,0,0,0,1,5,0,1,18,2,1
US7250296B2,2004,0,1,0,0,0,0,0,2,13,56,28,15,2,1
US7271418B2,2004,0,0,0,0,0,0,1,8,1,0,15,6,2,2
US7267947B2,2004,0,0,0,0,0,1,0,7,5,9,14,9,3,2
US7271288B2,2004,0,1,0,0,0,0,0,6,1,3,3,0,3,1
US7258236B2,2004,1,0,0,0,0,0,0,12,5,4,82,9,1,1
US7258858B2,2004,0,0,0,0,0,1,0,2,2,25,1,0,2,2
USPP17944P3,2004,0,0,0,0,0,0,0,1,5,0,1,13,1,0
US7271259B1,2004,0,1,0,0,0,0,0,6,2,4,7,1,2,2
US7248736B2,2004,0,0,0,0,0,1,0,9,8,0,32,6,3,1
US7294697B2,2004,0,1,0,0,0,0,0,2,1,5,2,4,6,2
US7256325B1,2004,0,1,0,0,0,0,0,1,2,18,12,3,4,0
US7271161B2,2004,0,1,0,0,0,0,0,1,2,22,34,10,2,0
US7262337B2,2004,0,1,0,0,0,0,0,3,1,6,34,8,2,0
US7263538B2,2004,0,0,0,0,0,1,0,7,7,5,20,4,1,2
US7250555B2,2004,0,1,0,0,0,0,0,2,2,5,10,5,4,1
US7264820B2,2004,0,0,0,0,0,0,0,14,33,107,30,3,3,2
US7238348B2,2004,0,1,0,0,0,0,0,4,30,19,3,7,6,2
US7253409B2,2004,1,0,0,0,0,0,0,2,16,1,15,8,4,0
US7267825B1,2004,0,1,0,0,0,0,0,6,8,12,8,3,2,2
US7241577B2,2004,0,0,0,0,0,0,0,5,3,31,1,0,2,2
US7241592B2,2004,0,1,0,0,0,0,0,10,2,15,8,3,8,2
US7241881B2,2004,0,1,0,0,0,0,0,2,1,33,9,0,3,2
US7256213B2,2004,0,1,0,0,0,0,0,1,50,11,30,25,1,2
